homs 19489
full order 12 3d 36 {'char0': 36, 'char2': 36, 'char3': 36} gens [[0, 1, 2, 4, 3], [0, 1, 2, 3, 4], [0, 2, 1, 3, 4], [3, 1, 2, 0, 4]]
full order 12 3d 36 {'char0': 36, 'char2': 36, 'char3': 36} gens [[0, 1, 2, 4, 3], [0, 1, 2, 3, 4], [0, 2, 1, 3, 4], [3, 2, 1, 0, 4]]
full order 8 3d 24 {'char0': 24, 'char2': 24, 'char3': 24} gens [[0, 1, 2, 4, 3], [0, 1, 2, 3, 4], [0, 3, 4, 1, 2], [0, 1, 2, 3, 4]]
full order 24 3d 72 {'char0': 72, 'char2': 72, 'char3': 72} gens [[0, 1, 2, 4, 3], [0, 1, 2, 3, 4], [0, 3, 4, 1, 2], [0, 1, 4, 3, 2]]
full order 8 3d 24 {'char0': 24, 'char2': 24, 'char3': 24} gens [[0, 1, 2, 4, 3], [0, 1, 2, 3, 4], [0, 3, 4, 1, 2], [0, 2, 1, 4, 3]]
full order 24 3d 72 {'char0': 72, 'char2': 72, 'char3': 72} gens [[0, 1, 2, 4, 3], [0, 1, 2, 3, 4], [0, 3, 4, 1, 2], [0, 2, 3, 4, 1]]
full order 8 3d 24 {'char0': 24, 'char2': 24, 'char3': 24} gens [[0, 1, 2, 4, 3], [0, 1, 2, 3, 4], [0, 3, 4, 2, 1], [0, 1, 2, 3, 4]]
full order 8 3d 24 {'char0': 24, 'char2': 24, 'char3': 24} gens [[0, 1, 2, 4, 3], [0, 1, 2, 3, 4], [0, 3, 4, 2, 1], [0, 2, 1, 4, 3]]
full order 12 3d 36 {'char0': 36, 'char2': 36, 'char3': 36} gens [[0, 1, 2, 4, 3], [0, 1, 2, 3, 4], [1, 0, 3, 4, 2], [0, 1, 2, 3, 4]]
full order 12 3d 36 {'char0': 36, 'char2': 36, 'char3': 36} gens [[0, 1, 2, 4, 3], [0, 1, 2, 3, 4], [1, 0, 3, 4, 2], [1, 0, 2, 3, 4]]
full order 6 3d 18 {'char0': 18, 'char2': 18, 'char3': 18} gens [[0, 1, 2, 4, 3], [0, 1, 2, 3, 4], [1, 2, 0, 3, 4], [0, 1, 2, 3, 4]]
full order 6 3d 18 {'char0': 18, 'char2': 18, 'char3': 18} gens [[0, 1, 2, 4, 3], [0, 1, 2, 3, 4], [1, 2, 0, 3, 4], [0, 1, 2, 4, 3]]
full order 6 3d 18 {'char0': 18, 'char2': 18, 'char3': 18} gens [[0, 1, 2, 4, 3], [0, 1, 2, 3, 4], [1, 2, 0, 3, 4], [1, 2, 0, 3, 4]]
full order 6 3d 18 {'char0': 18, 'char2': 18, 'char3': 18} gens [[0, 1, 2, 4, 3], [0, 1, 2, 3, 4], [1, 2, 0, 3, 4], [1, 2, 0, 4, 3]]
full order 6 3d 18 {'char0': 18, 'char2': 18, 'char3': 18} gens [[0, 1, 2, 4, 3], [0, 1, 2, 3, 4], [1, 2, 0, 3, 4], [2, 0, 1, 3, 4]]
full order 6 3d 18 {'char0': 18, 'char2': 18, 'char3': 18} gens [[0, 1, 2, 4, 3], [0, 1, 2, 3, 4], [1, 2, 0, 3, 4], [2, 0, 1, 4, 3]]
full order 6 3d 18 {'char0': 18, 'char2': 18, 'char3': 18} gens [[0, 1, 2, 4, 3], [0, 1, 2, 3, 4], [1, 2, 0, 4, 3], [0, 1, 2, 3, 4]]
full order 6 3d 18 {'char0': 18, 'char2': 18, 'char3': 18} gens [[0, 1, 2, 4, 3], [0, 1, 2, 3, 4], [1, 2, 0, 4, 3], [0, 1, 2, 4, 3]]
full order 6 3d 18 {'char0': 18, 'char2': 18, 'char3': 18} gens [[0, 1, 2, 4, 3], [0, 1, 2, 3, 4], [1, 2, 0, 4, 3], [1, 2, 0, 3, 4]]
full order 6 3d 18 {'char0': 18, 'char2': 18, 'char3': 18} gens [[0, 1, 2, 4, 3], [0, 1, 2, 3, 4], [1, 2, 0, 4, 3], [1, 2, 0, 4, 3]]
full order 6 3d 18 {'char0': 18, 'char2': 18, 'char3': 18} gens [[0, 1, 2, 4, 3], [0, 1, 2, 3, 4], [1, 2, 0, 4, 3], [2, 0, 1, 3, 4]]
full order 6 3d 18 {'char0': 18, 'char2': 18, 'char3': 18} gens [[0, 1, 2, 4, 3], [0, 1, 2, 3, 4], [1, 2, 0, 4, 3], [2, 0, 1, 4, 3]]
full order 2 3d 6 {'char0': 6, 'char2': 6, 'char3': 6} gens [[0, 1, 2, 4, 3], [0, 1, 2, 4, 3], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4]]
full order 2 3d 6 {'char0': 6, 'char2': 6, 'char3': 6} gens [[0, 1, 2, 4, 3], [0, 1, 2, 4, 3], [0, 1, 2, 3, 4], [0, 1, 2, 4, 3]]
full order 4 3d 12 {'char0': 12, 'char2': 12, 'char3': 12} gens [[0, 1, 2, 4, 3], [0, 1, 2, 4, 3], [0, 1, 2, 3, 4], [0, 2, 1, 3, 4]]
full order 6 3d 18 {'char0': 18, 'char2': 18, 'char3': 18} gens [[0, 1, 2, 4, 3], [0, 1, 2, 4, 3], [0, 1, 2, 3, 4], [1, 2, 0, 3, 4]]
full order 6 3d 18 {'char0': 18, 'char2': 18, 'char3': 18} gens [[0, 1, 2, 4, 3], [0, 1, 2, 4, 3], [0, 1, 2, 3, 4], [1, 2, 0, 4, 3]]
full order 2 3d 6 {'char0': 6, 'char2': 6, 'char3': 6} gens [[0, 1, 2, 4, 3], [0, 1, 2, 4, 3], [0, 1, 2, 4, 3], [0, 1, 2, 3, 4]]
full order 2 3d 6 {'char0': 6, 'char2': 6, 'char3': 6} gens [[0, 1, 2, 4, 3], [0, 1, 2, 4, 3], [0, 1, 2, 4, 3], [0, 1, 2, 4, 3]]
full order 4 3d 12 {'char0': 12, 'char2': 12, 'char3': 12} gens [[0, 1, 2, 4, 3], [0, 1, 2, 4, 3], [0, 1, 2, 4, 3], [0, 2, 1, 3, 4]]
full order 6 3d 18 {'char0': 18, 'char2': 18, 'char3': 18} gens [[0, 1, 2, 4, 3], [0, 1, 2, 4, 3], [0, 1, 2, 4, 3], [1, 2, 0, 3, 4]]
full order 6 3d 18 {'char0': 18, 'char2': 18, 'char3': 18} gens [[0, 1, 2, 4, 3], [0, 1, 2, 4, 3], [0, 1, 2, 4, 3], [1, 2, 0, 4, 3]]
full order 6 3d 18 {'char0': 18, 'char2': 18, 'char3': 18} gens [[0, 1, 2, 4, 3], [0, 1, 2, 4, 3], [0, 1, 3, 4, 2], [0, 1, 2, 3, 4]]
full order 12 3d 36 {'char0': 36, 'char2': 36, 'char3': 36} gens [[0, 1, 2, 4, 3], [0, 1, 2, 4, 3], [0, 1, 3, 4, 2], [1, 0, 2, 3, 4]]
full order 4 3d 12 {'char0': 12, 'char2': 12, 'char3': 12} gens [[0, 1, 2, 4, 3], [0, 1, 2, 4, 3], [0, 2, 1, 3, 4], [0, 1, 2, 3, 4]]
full order 4 3d 12 {'char0': 12, 'char2': 12, 'char3': 12} gens [[0, 1, 2, 4, 3], [0, 1, 2, 4, 3], [0, 2, 1, 3, 4], [0, 1, 2, 4, 3]]
full order 4 3d 12 {'char0': 12, 'char2': 12, 'char3': 12} gens [[0, 1, 2, 4, 3], [0, 1, 2, 4, 3], [0, 2, 1, 3, 4], [0, 2, 1, 3, 4]]
full order 4 3d 12 {'char0': 12, 'char2': 12, 'char3': 12} gens [[0, 1, 2, 4, 3], [0, 1, 2, 4, 3], [0, 2, 1, 3, 4], [0, 2, 1, 4, 3]]
full order 8 3d 24 {'char0': 24, 'char2': 24, 'char3': 24} gens [[0, 1, 2, 4, 3], [0, 1, 2, 4, 3], [0, 3, 4, 1, 2], [0, 1, 2, 3, 4]]
full order 8 3d 24 {'char0': 24, 'char2': 24, 'char3': 24} gens [[0, 1, 2, 4, 3], [0, 1, 2, 4, 3], [0, 3, 4, 1, 2], [0, 2, 1, 4, 3]]
full order 8 3d 24 {'char0': 24, 'char2': 24, 'char3': 24} gens [[0, 1, 2, 4, 3], [0, 1, 2, 4, 3], [0, 3, 4, 2, 1], [0, 1, 2, 3, 4]]
full order 8 3d 24 {'char0': 24, 'char2': 24, 'char3': 24} gens [[0, 1, 2, 4, 3], [0, 1, 2, 4, 3], [0, 3, 4, 2, 1], [0, 2, 1, 4, 3]]
full order 12 3d 36 {'char0': 36, 'char2': 36, 'char3': 36} gens [[0, 1, 2, 4, 3], [0, 1, 2, 4, 3], [1, 0, 3, 4, 2], [0, 1, 2, 3, 4]]
full order 12 3d 36 {'char0': 36, 'char2': 36, 'char3': 36} gens [[0, 1, 2, 4, 3], [0, 1, 2, 4, 3], [1, 0, 3, 4, 2], [1, 0, 2, 3, 4]]
full order 6 3d 18 {'char0': 18, 'char2': 18, 'char3': 18} gens [[0, 1, 2, 4, 3], [0, 1, 2, 4, 3], [1, 2, 0, 3, 4], [0, 1, 2, 3, 4]]
full order 6 3d 18 {'char0': 18, 'char2': 18, 'char3': 18} gens [[0, 1, 2, 4, 3], [0, 1, 2, 4, 3], [1, 2, 0, 3, 4], [0, 1, 2, 4, 3]]
full order 6 3d 18 {'char0': 18, 'char2': 18, 'char3': 18} gens [[0, 1, 2, 4, 3], [0, 1, 2, 4, 3], [1, 2, 0, 3, 4], [1, 2, 0, 3, 4]]
full order 6 3d 18 {'char0': 18, 'char2': 18, 'char3': 18} gens [[0, 1, 2, 4, 3], [0, 1, 2, 4, 3], [1, 2, 0, 3, 4], [1, 2, 0, 4, 3]]
full order 6 3d 18 {'char0': 18, 'char2': 18, 'char3': 18} gens [[0, 1, 2, 4, 3], [0, 1, 2, 4, 3], [1, 2, 0, 3, 4], [2, 0, 1, 3, 4]]
full order 6 3d 18 {'char0': 18, 'char2': 18, 'char3': 18} gens [[0, 1, 2, 4, 3], [0, 1, 2, 4, 3], [1, 2, 0, 3, 4], [2, 0, 1, 4, 3]]
full order 6 3d 18 {'char0': 18, 'char2': 18, 'char3': 18} gens [[0, 1, 2, 4, 3], [0, 1, 2, 4, 3], [1, 2, 0, 4, 3], [0, 1, 2, 3, 4]]
full order 6 3d 18 {'char0': 18, 'char2': 18, 'char3': 18} gens [[0, 1, 2, 4, 3], [0, 1, 2, 4, 3], [1, 2, 0, 4, 3], [0, 1, 2, 4, 3]]
full order 6 3d 18 {'char0': 18, 'char2': 18, 'char3': 18} gens [[0, 1, 2, 4, 3], [0, 1, 2, 4, 3], [1, 2, 0, 4, 3], [1, 2, 0, 3, 4]]
full order 6 3d 18 {'char0': 18, 'char2': 18, 'char3': 18} gens [[0, 1, 2, 4, 3], [0, 1, 2, 4, 3], [1, 2, 0, 4, 3], [1, 2, 0, 4, 3]]
full order 6 3d 18 {'char0': 18, 'char2': 18, 'char3': 18} gens [[0, 1, 2, 4, 3], [0, 1, 2, 4, 3], [1, 2, 0, 4, 3], [2, 0, 1, 3, 4]]
full order 6 3d 18 {'char0': 18, 'char2': 18, 'char3': 18} gens [[0, 1, 2, 4, 3], [0, 1, 2, 4, 3], [1, 2, 0, 4, 3], [2, 0, 1, 4, 3]]
full order 4 3d 12 {'char0': 12, 'char2': 12, 'char3': 12} gens [[0, 1, 2, 4, 3], [0, 2, 1, 3, 4], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4]]
full order 4 3d 12 {'char0': 12, 'char2': 12, 'char3': 12} gens [[0, 1, 2, 4, 3], [0, 2, 1, 3, 4], [0, 1, 2, 3, 4], [0, 1, 2, 4, 3]]
full order 4 3d 12 {'char0': 12, 'char2': 12, 'char3': 12} gens [[0, 1, 2, 4, 3], [0, 2, 1, 3, 4], [0, 1, 2, 3, 4], [0, 2, 1, 3, 4]]
full order 4 3d 12 {'char0': 12, 'char2': 12, 'char3': 12} gens [[0, 1, 2, 4, 3], [0, 2, 1, 3, 4], [0, 1, 2, 3, 4], [0, 2, 1, 4, 3]]
full order 120 3d 360 {'char0': 360, 'char2': 360, 'char3': 360} gens [[0, 1, 2, 4, 3], [0, 2, 1, 3, 4], [0, 1, 2, 3, 4], [1, 0, 3, 2, 4]]
full order 12 3d 36 {'char0': 36, 'char2': 36, 'char3': 36} gens [[0, 1, 2, 4, 3], [0, 2, 1, 3, 4], [0, 1, 2, 3, 4], [1, 2, 0, 3, 4]]
full order 12 3d 36 {'char0': 36, 'char2': 36, 'char3': 36} gens [[0, 1, 2, 4, 3], [0, 2, 1, 3, 4], [0, 1, 2, 3, 4], [1, 2, 0, 4, 3]]
full order 12 3d 36 {'char0': 36, 'char2': 36, 'char3': 36} gens [[0, 1, 2, 4, 3], [0, 2, 1, 3, 4], [0, 1, 2, 3, 4], [3, 1, 2, 0, 4]]
full order 12 3d 36 {'char0': 36, 'char2': 36, 'char3': 36} gens [[0, 1, 2, 4, 3], [0, 2, 1, 3, 4], [0, 1, 2, 3, 4], [3, 2, 1, 0, 4]]
full order 4 3d 12 {'char0': 12, 'char2': 12, 'char3': 12} gens [[0, 1, 2, 4, 3], [0, 2, 1, 3, 4], [0, 1, 2, 4, 3], [0, 1, 2, 3, 4]]
full order 4 3d 12 {'char0': 12, 'char2': 12, 'char3': 12} gens [[0, 1, 2, 4, 3], [0, 2, 1, 3, 4], [0, 1, 2, 4, 3], [0, 1, 2, 4, 3]]
full order 4 3d 12 {'char0': 12, 'char2': 12, 'char3': 12} gens [[0, 1, 2, 4, 3], [0, 2, 1, 3, 4], [0, 1, 2, 4, 3], [0, 2, 1, 3, 4]]
full order 4 3d 12 {'char0': 12, 'char2': 12, 'char3': 12} gens [[0, 1, 2, 4, 3], [0, 2, 1, 3, 4], [0, 1, 2, 4, 3], [0, 2, 1, 4, 3]]
full order 12 3d 36 {'char0': 36, 'char2': 36, 'char3': 36} gens [[0, 1, 2, 4, 3], [0, 2, 1, 3, 4], [0, 1, 2, 4, 3], [1, 2, 0, 3, 4]]
full order 12 3d 36 {'char0': 36, 'char2': 36, 'char3': 36} gens [[0, 1, 2, 4, 3], [0, 2, 1, 3, 4], [0, 1, 2, 4, 3], [1, 2, 0, 4, 3]]
full order 4 3d 12 {'char0': 12, 'char2': 12, 'char3': 12} gens [[0, 1, 2, 4, 3], [0, 2, 1, 3, 4], [0, 2, 1, 3, 4], [0, 1, 2, 3, 4]]
full order 4 3d 12 {'char0': 12, 'char2': 12, 'char3': 12} gens [[0, 1, 2, 4, 3], [0, 2, 1, 3, 4], [0, 2, 1, 3, 4], [0, 1, 2, 4, 3]]
full order 4 3d 12 {'char0': 12, 'char2': 12, 'char3': 12} gens [[0, 1, 2, 4, 3], [0, 2, 1, 3, 4], [0, 2, 1, 3, 4], [0, 2, 1, 3, 4]]
full order 4 3d 12 {'char0': 12, 'char2': 12, 'char3': 12} gens [[0, 1, 2, 4, 3], [0, 2, 1, 3, 4], [0, 2, 1, 3, 4], [0, 2, 1, 4, 3]]
full order 12 3d 36 {'char0': 36, 'char2': 36, 'char3': 36} gens [[0, 1, 2, 4, 3], [0, 2, 1, 3, 4], [0, 2, 1, 3, 4], [3, 1, 2, 0, 4]]
full order 12 3d 36 {'char0': 36, 'char2': 36, 'char3': 36} gens [[0, 1, 2, 4, 3], [0, 2, 1, 3, 4], [0, 2, 1, 3, 4], [3, 2, 1, 0, 4]]
full order 4 3d 12 {'char0': 12, 'char2': 12, 'char3': 12} gens [[0, 1, 2, 4, 3], [0, 2, 1, 3, 4], [0, 2, 1, 4, 3], [0, 1, 2, 3, 4]]
full order 4 3d 12 {'char0': 12, 'char2': 12, 'char3': 12} gens [[0, 1, 2, 4, 3], [0, 2, 1, 3, 4], [0, 2, 1, 4, 3], [0, 1, 2, 4, 3]]
full order 4 3d 12 {'char0': 12, 'char2': 12, 'char3': 12} gens [[0, 1, 2, 4, 3], [0, 2, 1, 3, 4], [0, 2, 1, 4, 3], [0, 2, 1, 3, 4]]
full order 4 3d 12 {'char0': 12, 'char2': 12, 'char3': 12} gens [[0, 1, 2, 4, 3], [0, 2, 1, 3, 4], [0, 2, 1, 4, 3], [0, 2, 1, 4, 3]]
full order 12 3d 36 {'char0': 36, 'char2': 36, 'char3': 36} gens [[0, 1, 2, 4, 3], [0, 2, 1, 3, 4], [1, 2, 0, 3, 4], [0, 1, 2, 3, 4]]
full order 12 3d 36 {'char0': 36, 'char2': 36, 'char3': 36} gens [[0, 1, 2, 4, 3], [0, 2, 1, 3, 4], [1, 2, 0, 3, 4], [0, 1, 2, 4, 3]]
full order 12 3d 36 {'char0': 36, 'char2': 36, 'char3': 36} gens [[0, 1, 2, 4, 3], [0, 2, 1, 3, 4], [1, 2, 0, 3, 4], [1, 2, 0, 3, 4]]
full order 12 3d 36 {'char0': 36, 'char2': 36, 'char3': 36} gens [[0, 1, 2, 4, 3], [0, 2, 1, 3, 4], [1, 2, 0, 3, 4], [1, 2, 0, 4, 3]]
full order 12 3d 36 {'char0': 36, 'char2': 36, 'char3': 36} gens [[0, 1, 2, 4, 3], [0, 2, 1, 3, 4], [1, 2, 0, 3, 4], [2, 0, 1, 3, 4]]
full order 12 3d 36 {'char0': 36, 'char2': 36, 'char3': 36} gens [[0, 1, 2, 4, 3], [0, 2, 1, 3, 4], [1, 2, 0, 3, 4], [2, 0, 1, 4, 3]]
full order 12 3d 36 {'char0': 36, 'char2': 36, 'char3': 36} gens [[0, 1, 2, 4, 3], [0, 2, 1, 3, 4], [1, 2, 0, 4, 3], [0, 1, 2, 3, 4]]
full order 12 3d 36 {'char0': 36, 'char2': 36, 'char3': 36} gens [[0, 1, 2, 4, 3], [0, 2, 1, 3, 4], [1, 2, 0, 4, 3], [0, 1, 2, 4, 3]]
full order 12 3d 36 {'char0': 36, 'char2': 36, 'char3': 36} gens [[0, 1, 2, 4, 3], [0, 2, 1, 3, 4], [1, 2, 0, 4, 3], [1, 2, 0, 3, 4]]
full order 12 3d 36 {'char0': 36, 'char2': 36, 'char3': 36} gens [[0, 1, 2, 4, 3], [0, 2, 1, 3, 4], [1, 2, 0, 4, 3], [1, 2, 0, 4, 3]]
full order 12 3d 36 {'char0': 36, 'char2': 36, 'char3': 36} gens [[0, 1, 2, 4, 3], [0, 2, 1, 3, 4], [1, 2, 0, 4, 3], [2, 0, 1, 3, 4]]
full order 12 3d 36 {'char0': 36, 'char2': 36, 'char3': 36} gens [[0, 1, 2, 4, 3], [0, 2, 1, 3, 4], [1, 2, 0, 4, 3], [2, 0, 1, 4, 3]]
full order 12 3d 36 {'char0': 36, 'char2': 36, 'char3': 36} gens [[0, 1, 2, 4, 3], [0, 2, 1, 3, 4], [3, 1, 2, 4, 0], [0, 1, 2, 3, 4]]
full order 12 3d 36 {'char0': 36, 'char2': 36, 'char3': 36} gens [[0, 1, 2, 4, 3], [0, 2, 1, 3, 4], [3, 1, 2, 4, 0], [0, 2, 1, 3, 4]]
full order 12 3d 36 {'char0': 36, 'char2': 36, 'char3': 36} gens [[0, 1, 2, 4, 3], [0, 2, 1, 3, 4], [3, 2, 1, 4, 0], [0, 1, 2, 3, 4]]
full order 12 3d 36 {'char0': 36, 'char2': 36, 'char3': 36} gens [[0, 1, 2, 4, 3], [0, 2, 1, 3, 4], [3, 2, 1, 4, 0], [0, 2, 1, 3, 4]]
full order 24 3d 72 {'char0': 72, 'char2': 72, 'char3': 72} gens [[0, 1, 2, 4, 3], [0, 2, 1, 4, 3], [0, 1, 2, 3, 4], [0, 1, 3, 2, 4]]
full order 24 3d 72 {'char0': 72, 'char2': 72, 'char3': 72} gens [[0, 1, 2, 4, 3], [0, 2, 1, 4, 3], [0, 1, 2, 3, 4], [0, 2, 3, 4, 1]]
full order 8 3d 24 {'char0': 24, 'char2': 24, 'char3': 24} gens [[0, 1, 2, 4, 3], [0, 2, 1, 4, 3], [0, 3, 4, 1, 2], [0, 1, 2, 3, 4]]
full order 24 3d 72 {'char0': 72, 'char2': 72, 'char3': 72} gens [[0, 1, 2, 4, 3], [0, 2, 1, 4, 3], [0, 3, 4, 1, 2], [0, 1, 4, 3, 2]]
full order 8 3d 24 {'char0': 24, 'char2': 24, 'char3': 24} gens [[0, 1, 2, 4, 3], [0, 2, 1, 4, 3], [0, 3, 4, 1, 2], [0, 2, 1, 4, 3]]
full order 24 3d 72 {'char0': 72, 'char2': 72, 'char3': 72} gens [[0, 1, 2, 4, 3], [0, 2, 1, 4, 3], [0, 3, 4, 1, 2], [0, 2, 3, 4, 1]]
full order 8 3d 24 {'char0': 24, 'char2': 24, 'char3': 24} gens [[0, 1, 2, 4, 3], [0, 2, 1, 4, 3], [0, 3, 4, 2, 1], [0, 1, 2, 3, 4]]
full order 8 3d 24 {'char0': 24, 'char2': 24, 'char3': 24} gens [[0, 1, 2, 4, 3], [0, 2, 1, 4, 3], [0, 3, 4, 2, 1], [0, 2, 1, 4, 3]]
full order 12 3d 36 {'char0': 36, 'char2': 36, 'char3': 36} gens [[0, 1, 2, 4, 3], [0, 2, 1, 4, 3], [3, 1, 2, 4, 0], [0, 1, 2, 3, 4]]
full order 12 3d 36 {'char0': 36, 'char2': 36, 'char3': 36} gens [[0, 1, 2, 4, 3], [0, 2, 1, 4, 3], [3, 1, 2, 4, 0], [0, 2, 1, 3, 4]]
full order 12 3d 36 {'char0': 36, 'char2': 36, 'char3': 36} gens [[0, 1, 2, 4, 3], [0, 2, 1, 4, 3], [3, 2, 1, 4, 0], [0, 1, 2, 3, 4]]
full order 12 3d 36 {'char0': 36, 'char2': 36, 'char3': 36} gens [[0, 1, 2, 4, 3], [0, 2, 1, 4, 3], [3, 2, 1, 4, 0], [0, 2, 1, 3, 4]]
full order 6 3d 18 {'char0': 18, 'char2': 18, 'char3': 18} gens [[0, 1, 2, 4, 3], [1, 2, 0, 3, 4], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4]]
full order 6 3d 18 {'char0': 18, 'char2': 18, 'char3': 18} gens [[0, 1, 2, 4, 3], [1, 2, 0, 3, 4], [0, 1, 2, 3, 4], [0, 1, 2, 4, 3]]
full order 12 3d 36 {'char0': 36, 'char2': 36, 'char3': 36} gens [[0, 1, 2, 4, 3], [1, 2, 0, 3, 4], [0, 1, 2, 3, 4], [0, 2, 1, 3, 4]]
full order 6 3d 18 {'char0': 18, 'char2': 18, 'char3': 18} gens [[0, 1, 2, 4, 3], [1, 2, 0, 3, 4], [0, 1, 2, 3, 4], [1, 2, 0, 3, 4]]
full order 6 3d 18 {'char0': 18, 'char2': 18, 'char3': 18} gens [[0, 1, 2, 4, 3], [1, 2, 0, 3, 4], [0, 1, 2, 3, 4], [1, 2, 0, 4, 3]]
full order 6 3d 18 {'char0': 18, 'char2': 18, 'char3': 18} gens [[0, 1, 2, 4, 3], [1, 2, 0, 3, 4], [0, 1, 2, 3, 4], [2, 0, 1, 3, 4]]
full order 6 3d 18 {'char0': 18, 'char2': 18, 'char3': 18} gens [[0, 1, 2, 4, 3], [1, 2, 0, 3, 4], [0, 1, 2, 3, 4], [2, 0, 1, 4, 3]]
full order 6 3d 18 {'char0': 18, 'char2': 18, 'char3': 18} gens [[0, 1, 2, 4, 3], [1, 2, 0, 3, 4], [0, 1, 2, 4, 3], [0, 1, 2, 3, 4]]
full order 6 3d 18 {'char0': 18, 'char2': 18, 'char3': 18} gens [[0, 1, 2, 4, 3], [1, 2, 0, 3, 4], [0, 1, 2, 4, 3], [0, 1, 2, 4, 3]]
full order 12 3d 36 {'char0': 36, 'char2': 36, 'char3': 36} gens [[0, 1, 2, 4, 3], [1, 2, 0, 3, 4], [0, 1, 2, 4, 3], [0, 2, 1, 3, 4]]
full order 6 3d 18 {'char0': 18, 'char2': 18, 'char3': 18} gens [[0, 1, 2, 4, 3], [1, 2, 0, 3, 4], [0, 1, 2, 4, 3], [1, 2, 0, 3, 4]]
full order 6 3d 18 {'char0': 18, 'char2': 18, 'char3': 18} gens [[0, 1, 2, 4, 3], [1, 2, 0, 3, 4], [0, 1, 2, 4, 3], [1, 2, 0, 4, 3]]
full order 6 3d 18 {'char0': 18, 'char2': 18, 'char3': 18} gens [[0, 1, 2, 4, 3], [1, 2, 0, 3, 4], [0, 1, 2, 4, 3], [2, 0, 1, 3, 4]]
full order 6 3d 18 {'char0': 18, 'char2': 18, 'char3': 18} gens [[0, 1, 2, 4, 3], [1, 2, 0, 3, 4], [0, 1, 2, 4, 3], [2, 0, 1, 4, 3]]
full order 12 3d 36 {'char0': 36, 'char2': 36, 'char3': 36} gens [[0, 1, 2, 4, 3], [1, 2, 0, 3, 4], [0, 2, 1, 3, 4], [0, 1, 2, 3, 4]]
full order 12 3d 36 {'char0': 36, 'char2': 36, 'char3': 36} gens [[0, 1, 2, 4, 3], [1, 2, 0, 3, 4], [0, 2, 1, 3, 4], [0, 1, 2, 4, 3]]
full order 12 3d 36 {'char0': 36, 'char2': 36, 'char3': 36} gens [[0, 1, 2, 4, 3], [1, 2, 0, 3, 4], [0, 2, 1, 3, 4], [0, 2, 1, 3, 4]]
full order 12 3d 36 {'char0': 36, 'char2': 36, 'char3': 36} gens [[0, 1, 2, 4, 3], [1, 2, 0, 3, 4], [0, 2, 1, 3, 4], [0, 2, 1, 4, 3]]
full order 6 3d 18 {'char0': 18, 'char2': 18, 'char3': 18} gens [[0, 1, 2, 4, 3], [1, 2, 0, 3, 4], [1, 2, 0, 3, 4], [0, 1, 2, 3, 4]]
full order 6 3d 18 {'char0': 18, 'char2': 18, 'char3': 18} gens [[0, 1, 2, 4, 3], [1, 2, 0, 3, 4], [1, 2, 0, 3, 4], [0, 1, 2, 4, 3]]
full order 6 3d 18 {'char0': 18, 'char2': 18, 'char3': 18} gens [[0, 1, 2, 4, 3], [1, 2, 0, 3, 4], [1, 2, 0, 3, 4], [1, 2, 0, 3, 4]]
full order 6 3d 18 {'char0': 18, 'char2': 18, 'char3': 18} gens [[0, 1, 2, 4, 3], [1, 2, 0, 3, 4], [1, 2, 0, 3, 4], [1, 2, 0, 4, 3]]
full order 6 3d 18 {'char0': 18, 'char2': 18, 'char3': 18} gens [[0, 1, 2, 4, 3], [1, 2, 0, 3, 4], [1, 2, 0, 3, 4], [2, 0, 1, 3, 4]]
full order 6 3d 18 {'char0': 18, 'char2': 18, 'char3': 18} gens [[0, 1, 2, 4, 3], [1, 2, 0, 3, 4], [1, 2, 0, 3, 4], [2, 0, 1, 4, 3]]
full order 6 3d 18 {'char0': 18, 'char2': 18, 'char3': 18} gens [[0, 1, 2, 4, 3], [1, 2, 0, 3, 4], [1, 2, 0, 4, 3], [0, 1, 2, 3, 4]]
full order 6 3d 18 {'char0': 18, 'char2': 18, 'char3': 18} gens [[0, 1, 2, 4, 3], [1, 2, 0, 3, 4], [1, 2, 0, 4, 3], [0, 1, 2, 4, 3]]
full order 6 3d 18 {'char0': 18, 'char2': 18, 'char3': 18} gens [[0, 1, 2, 4, 3], [1, 2, 0, 3, 4], [1, 2, 0, 4, 3], [1, 2, 0, 3, 4]]
full order 6 3d 18 {'char0': 18, 'char2': 18, 'char3': 18} gens [[0, 1, 2, 4, 3], [1, 2, 0, 3, 4], [1, 2, 0, 4, 3], [1, 2, 0, 4, 3]]
full order 6 3d 18 {'char0': 18, 'char2': 18, 'char3': 18} gens [[0, 1, 2, 4, 3], [1, 2, 0, 3, 4], [1, 2, 0, 4, 3], [2, 0, 1, 3, 4]]
full order 6 3d 18 {'char0': 18, 'char2': 18, 'char3': 18} gens [[0, 1, 2, 4, 3], [1, 2, 0, 3, 4], [1, 2, 0, 4, 3], [2, 0, 1, 4, 3]]
full order 6 3d 18 {'char0': 18, 'char2': 18, 'char3': 18} gens [[0, 1, 2, 4, 3], [1, 2, 0, 3, 4], [2, 0, 1, 3, 4], [0, 1, 2, 3, 4]]
full order 6 3d 18 {'char0': 18, 'char2': 18, 'char3': 18} gens [[0, 1, 2, 4, 3], [1, 2, 0, 3, 4], [2, 0, 1, 3, 4], [0, 1, 2, 4, 3]]
